Rhodamine 6G in methanol F 2,,
Wavelength (nm),Abs,
800,0.002095884643,
799,0.001082397532,
798,0.0008849586011,
797,0.001790464623,
796,0.00189151091,
795,0.0009246207774,
794,0.001929522958,
793,0.00156306033,
792,0.001530743204,
791,0.001296153059,
790,0.001523781335,
789,0.001359819784,
788,0.001789736911,
787,0.001048144186,
786,0.002579936525,
785,0.001663429895,
784,0.00163315807,
783,0.001248045592,
782,0.001309472369,
781,0.002134226961,
780,0.00142461271,
779,0.001741132932,
778,0.002091280883,
777,0.001631495194,
776,0.001585584949,
775,0.00170687947,
774,0.001351328567,
773,0.001401005662,
772,0.001656465931,
771,0.001747968374,
770,0.001250953181,
769,0.001564255334,
768,0.001455805032,
767,0.002366641536,
766,0.001182188862,
765,0.00118527771,
764,0.001622764859,
763,0.001578518189,
762,0.00151435181,
761,0.001705736038,
760,0.001436767285,
759,0.002194009954,
758,0.00108068483,
757,0.0009512372199,
756,0.002156442963,
755,0.001629130682,
754,0.001505234162,
753,0.002088237554,
752,0.002003112808,
751,0.001547109219,
750,0.001577167306,
749,0.002023033565,
748,0.001485908637,
747,0.001585117308,
746,0.00172808615,
745,0.001842271653,
744,0.001624167897,
743,0.001383658266,
742,0.001356392168,
741,0.001501026098,
740,0.001135054394,
739,0.001255781855,
738,0.001762263244,
737,0.001883191289,
736,0.00143801386,
735,0.001451077987,
734,0.00169061136,
733,0.001366623212,
732,0.001498116879,
731,0.001891614869,
730,0.001510091708,
729,0.002151526278,
728,0.001893226756,
727,0.001506636851,
726,0.001635392662,
725,0.001492324402,
724,0.001824646723,
723,0.001691546873,
722,0.001659480156,
721,0.00227779313,
720,0.002156338887,
719,0.001651294995,
718,0.002037649509,
717,0.002131469548,
716,0.002201555064,
715,0.002135657705,
714,0.002108240267,
713,0.002412217902,
712,0.002499349648,
711,0.002232725266,
710,0.001996585401,
709,0.002254477935,
708,0.002097471384,
707,0.001983452821,
706,0.00214314973,
705,0.002365236171,
704,0.002000928158,
703,0.002462276956,
702,0.002178504132,
701,0.001890080865,
700,0.002174185589,
699,0.0018701402,
698,0.001814092859,
697,0.002268945798,
696,0.002184435958,
695,0.002108032117,
694,0.002183629433,
693,0.002261191374,
692,0.002073463751,
691,0.002140548313,
690,0.001901468611,
689,0.001977549866,
688,0.002055491321,
687,0.002092347248,
686,0.002331167692,
685,0.002083451487,
684,0.00179745676,
683,0.001813312992,
682,0.001861457131,
681,0.002119009383,
680,0.002222447656,
679,0.002025972353,
678,0.00208584452,
677,0.001897646696,
676,0.002179076429,
675,0.002331193769,
674,0.002075544558,
673,0.002078327583,
672,0.001894838759,
671,0.001821787213,
670,0.001933475258,
669,0.002237694804,
668,0.002019522479,
667,0.00220116484,
666,0.002048833063,
665,0.002082151128,
664,0.002155246446,
663,0.002441737102,
662,0.001899076626,
661,0.002227963647,
660,0.001900376636,
659,0.001916782581,
658,0.002245396841,
657,0.002154517919,
656,0.002106133383,
655,0.00229829899,
654,0.002293094294,
653,0.002257340122,
652,0.001946840202,
651,0.00194390188,
650,0.00212798384,
649,0.002071408788,
648,0.002001136309,
647,0.00232468755,
646,0.002285053255,
645,0.001909918501,
644,0.001953262836,
643,0.002042122884,
642,0.00222213543,
641,0.002087092958,
640,0.001973883482,
639,0.002158966381,
638,0.001793219941,
637,0.002243809635,
636,0.002197860507,
635,0.001961089671,
634,0.002090656431,
633,0.002282685367,
632,0.002245396841,
631,0.002044671681,
630,0.001796417055,
629,0.001965640113,
628,0.001758312574,
627,0.002243367257,
626,0.001890080865,
625,0.001913558575,
624,0.001749241841,
623,0.001972765196,
622,0.00187739369,
621,0.001879733521,
620,0.001850538421,
619,0.002202881966,
618,0.001877445611,
617,0.001949596452,
616,0.002108578337,
615,0.001944837975,
614,0.001929652994,
613,0.002054476878,
612,0.00192195666,
611,0.002086650813,
610,0.002144736471,
609,0.002059704624,
608,0.001814326853,
607,0.001931057079,
606,0.001977081876,
605,0.002370051108,
604,0.001945670112,
603,0.002016323851,
602,0.002019626554,
601,0.002071512863,
600,0.002187583828,
599,0.002225856064,
598,0.002195258858,
597,0.002169112442,
596,0.002194920555,
595,0.002515153494,
594,0.002504869131,
593,0.002560433,
592,0.00231110258,
591,0.002422395861,
590,0.002384158317,
589,0.002325988607,
588,0.002351858187,
587,0.002156208968,
586,0.002514658729,
585,0.002493647859,
584,0.002237174427,
583,0.002318103099,
582,0.002341812244,
581,0.002700128825,
580,0.002312924247,
579,0.002487243386,
578,0.002322449349,
577,0.002573947422,
576,0.002707422012,
575,0.002322397195,
574,0.002696117386,
573,0.002596654696,
572,0.002931595547,
571,0.003070628736,
570,0.002669680398,
569,0.002866134513,
568,0.002874551108,
567,0.003110882128,
566,0.003392473562,
565,0.003629399929,
564,0.003880324075,
563,0.004082344007,
562,0.004437157419,
561,0.005012013949,
560,0.005945148412,
559,0.0064479094,
558,0.00710810395,
557,0.008305658586,
556,0.009403347969,
555,0.01053163875,
554,0.01204833668,
553,0.01356885396,
552,0.01550003421,
551,0.01783613674,
550,0.02017163858,
549,0.02304717712,
548,0.02632321604,
547,0.0295172222,
546,0.0331081599,
545,0.0375630334,
544,0.04204460233,
543,0.04680599645,
542,0.05172073469,
541,0.05662522092,
540,0.06207216159,
539,0.06763801724,
538,0.07302235067,
537,0.07846143842,
536,0.08319690824,
535,0.08767537773,
534,0.09168717265,
533,0.09577264637,
532,0.09901890159,
531,0.1014758423,
530,0.103538841,
529,0.1044826731,
528,0.1053042114,
527,0.1053621098,
526,0.1044002026,
525,0.1028612703,
