Rhodamine 6G in methanol F 3,,
Wavelength (nm),Abs,
800,0.002739331918,
799,0.001707061427,
798,0.001705814037,
797,0.001754673896,
796,0.002107407898,
795,0.001893044799,
794,0.001866812585,
793,0.002568999771,
792,0.002202283591,
791,0.001570568304,
790,0.001702591544,
789,0.001775051118,
788,0.001778793987,
787,0.001415756647,
786,0.002077833284,
785,0.001842843485,
784,0.002086416818,
783,0.001430949662,
782,0.001474921475,
781,0.002030705567,
780,0.001722108689,
779,0.001478921506,
778,0.002219975926,
777,0.002043735469,
776,0.001735675032,
775,0.001677618129,
774,0.0009631451103,
773,0.001422950532,
772,0.001329231542,
771,0.00192767696,
770,0.002053904813,
769,0.001546771498,
768,0.00183699443,
767,0.002695492469,
766,0.001217854675,
765,0.0009848603513,
764,0.001850720379,
763,0.001646747696,
762,0.001743809902,
761,0.002188078128,
760,0.002089199843,
759,0.001652646111,
758,0.001958125271,
757,0.001545706415,
756,0.001646877616,
755,0.001631209278,
754,0.00216827984,
753,0.001746019116,
752,0.001763588865,
751,0.001892654807,
750,0.001517702825,
749,0.002231658436,
748,0.001910516527,
747,0.001754569937,
746,0.002240270842,
745,0.001783602638,
744,0.001963560004,
743,0.002068781992,
742,0.001659688074,
741,0.001773985452,
740,0.001465960522,
739,0.001645422424,
738,0.002098589903,
737,0.001535886782,
736,0.00182243716,
735,0.00208446593,
734,0.001910776482,
733,0.001476220204,
732,0.00160138146,
731,0.001753010554,
730,0.001526508946,
729,0.001859403332,
728,0.001887325081,
727,0.001861041179,
726,0.002018040279,
725,0.001599848503,
724,0.001877939561,
723,0.001993152779,
722,0.00170674955,
721,0.00215129205,
720,0.002324193018,
719,0.00182901381,
718,0.002154882066,
717,0.00246157404,
716,0.002266447525,
715,0.00241843937,
714,0.002059652703,
713,0.002475241665,
712,0.002446787432,
711,0.002269596327,
710,0.002546788659,
709,0.00231961254,
708,0.002335071564,
707,0.001999575878,
706,0.002185918856,
705,0.002633895259,
704,0.002076506848,
703,0.002672884148,
702,0.002595248632,
701,0.002112532267,
700,0.002187974053,
699,0.00223113806,
698,0.002269804478,
697,0.002236003522,
696,0.00213347259,
695,0.002307459246,
694,0.002337439917,
693,0.002613842255,
692,0.002165782498,
691,0.002336424775,
690,0.00206069299,
689,0.002466390142,
688,0.002329788404,
687,0.001986963442,
686,0.002200046089,
685,0.002242560731,
684,0.002066649031,
683,0.002293146448,
682,0.002030991716,
681,0.002213731408,
680,0.002253463026,
679,0.001970060868,
678,0.00248557725,
677,0.002216593362,
676,0.002303815912,
675,0.002333536046,
674,0.002430908149,
673,0.002224451164,
672,0.002290752251,
671,0.002258901484,
670,0.00224583922,
669,0.002501380397,
668,0.002260696841,
667,0.002530983882,
666,0.002201086842,
665,0.002581446897,
664,0.002255961066,
663,0.002655121265,
662,0.002461183583,
661,0.002403446008,
660,0.001987457508,
659,0.00199206057,
658,0.002422291785,
657,0.002222681884,
656,0.00236297166,
655,0.002410161542,
654,0.002204000717,
653,0.002433667425,
652,0.002217061818,
651,0.002437129617,
650,0.002422057558,
649,0.002345872344,
648,0.002299235901,
647,0.002486410318,
646,0.002314407844,
645,0.002320289379,
644,0.002291220706,
643,0.002104910789,
642,0.00211575767,
641,0.002295254264,
640,0.002089199843,
639,0.002422656165,
638,0.002034450648,
637,0.002190862084,
636,0.002287083073,
635,0.002068573842,
634,0.002317790873,
633,0.002424998907,
632,0.002285808092,
631,0.002190627856,
630,0.002035568934,
629,0.00204836484,
628,0.002212404506,
627,0.002141536679,
626,0.002013307065,
625,0.002117890865,
624,0.002004283015,
623,0.002126839245,
622,0.002174263587,
621,0.001928690937,
620,0.002158056013,
619,0.002332781209,
618,0.002089251997,
617,0.002208189573,
616,0.001920240698,
615,0.001959191402,
614,0.002039236017,
613,0.002176865237,
612,0.002327654278,
611,0.002275112784,
610,0.002166901017,
609,0.002239724388,
608,0.002030471573,
607,0.002286718693,
606,0.002306678565,
605,0.002228848403,
604,0.001967226388,
603,0.00210904656,
602,0.002273291349,
601,0.002291793237,
600,0.002371612936,
599,0.002314485842,
598,0.002179570729,
597,0.002487607766,
596,0.002437285846,
595,0.002366875764,
594,0.002654443961,
593,0.002757098293,
592,0.002391810762,
591,0.002640380058,
590,0.002453946276,
589,0.002476933878,
588,0.002373330761,
587,0.002538873116,
586,0.002751471242,
585,0.002646422246,
584,0.002562828595,
583,0.002437520074,
582,0.002384548774,
581,0.002743291436,
580,0.002674655057,
579,0.002689136891,
578,0.002455742564,
577,0.00253853458,
576,0.002704765182,
575,0.002448817948,
574,0.002938684309,
