Rhodamine 6G in methanol E2,,
Wavelength (nm),Abs,
800,0.001351094921,
799,0.0006016440457,
798,0.001041760785,
797,0.000619634171,
796,0.001172429416,
795,-0.0002826345444,
794,0.001037142123,
793,0.0009968209779,
792,0.001128955279,
791,0.000903271779,
790,0.001295218361,
789,0.0005483519635,
788,0.001321104472,
787,0.0008193903486,
786,0.0008726379019,
785,0.0007092330488,
784,-9.422390576E-6,
783,0.0006504057674,
782,0.0007357066497,
781,0.001421729918,
780,0.001435780316,
779,0.0001925307297,
778,0.001106454409,
777,0.0008638708969,
776,0.0005786001566,
775,0.001083902665,
774,0.0008292457205,
773,-3.19938772E-5,
772,0.0005962004652,
771,0.001075001666,
770,0.0007702206494,
769,0.0007411001134,
768,8.830601291E-5,
767,0.001199865714,
766,0.0005439976812,
765,0.000510771526,
764,0.0006979544414,
763,0.0004854000872,
762,0.0003595495655,
761,0.0006851463695,
760,0.00065255753,
759,0.001147979521,
758,0.0006594017614,
757,0.0001472125587,
756,0.0007290686481,
755,0.0001714507234,
754,0.001619361108,
753,0.0003554821305,
752,8.607937343E-5,
751,0.0008284935611,
750,0.0003706899006,
749,0.0009729259182,
748,0.0008276377339,
747,0.0006306515425,
746,0.0007244013832,
745,0.0006150976988,
744,0.0007822273183,
743,0.001011739834,
742,0.0003971946717,
741,0.000332943484,
740,0.0007706355536,
739,0.0008990695351,
738,0.0006765128346,
737,0.0007786485949,
736,0.0006387657486,
735,0.0007423965726,
734,0.000676849857,
733,0.0006396730896,
732,0.000589875679,
731,0.0005984556628,
730,0.0008035703795,
729,0.001016150811,
728,0.0007448340766,
727,0.0007425781223,
726,0.0009388886392,
725,0.0008371820441,
724,0.001016981085,
723,0.0009597465396,
722,0.0008266262594,
721,0.001039529336,
720,0.0008907948504,
719,0.0007552063325,
718,0.001205264824,
717,0.001399629284,
716,0.001376387198,
715,0.001505104359,
714,0.001162696048,
713,0.001391267171,
712,0.001264375052,
711,0.001369921141,
710,0.001379425405,
709,0.001376361237,
708,0.001127969124,
707,0.0008968127659,
706,0.001506584929,
705,0.001489752904,
704,0.0008792261942,
703,0.001676033018,
702,0.001351770014,
701,0.001039736904,
700,0.001253211754,
699,0.001109854085,
698,0.001146240626,
697,0.001320299576,
696,0.001212870586,
695,0.00121570006,
694,0.001411185833,
693,0.001190728741,
692,0.001203915104,
691,0.001323519275,
690,0.001161579974,
689,0.001004890073,
688,0.001230029389,
687,0.001120520523,
686,0.001421911642,
685,0.001159295905,
684,0.000941794191,
683,0.001371089718,
682,0.001001620898,
681,0.001098175766,
680,0.001029072446,
679,0.001092829742,
678,0.001041475451,
677,0.001093815896,
676,0.00143829966,
675,0.0009951605462,
674,0.001162125031,
673,0.001159166102,
672,0.001144371927,
671,0.0009637937183,
670,0.001105883392,
669,0.00126032508,
668,0.00116072339,
667,0.001139570377,
666,0.001182111097,
665,0.001148680341,
664,0.001232807059,
663,0.001312665991,
662,0.001187821501,
661,0.001467415015,
660,0.0007777928258,
659,0.0008388159913,
658,0.001224058797,
657,0.000989945489,
656,0.001258481876,
655,0.001389111741,
654,0.001202824875,
653,0.001324817538,
652,0.0009168385295,
651,0.0009931627428,
650,0.001246903324,
649,0.001147304778,
648,0.001028293977,
647,0.001259364537,
646,0.001338059898,
645,0.001077882131,
644,0.00109659275,
643,0.001249603229,
642,0.000917331432,
641,0.001219022786,
640,0.001114525483,
639,0.001298697433,
638,0.001031200052,
637,0.001021962846,
636,0.001248071552,
635,0.001063843258,
634,0.001116835279,
633,0.001314898953,
632,0.001160567626,
631,0.001096021733,
630,0.0009466194315,
629,0.0009709022706,
628,0.0009520933381,
627,0.001169081079,
626,0.0008641821332,
625,0.001026425743,
624,0.0008317874162,
623,0.001098850509,
622,0.001076921937,
621,0.0007611705223,
620,0.0009064364713,
619,0.001413653023,
618,0.001016539987,
617,0.001144242124,
616,0.001061144518,
615,0.0008699662867,
614,0.001028242055,
613,0.001144968788,
612,0.001255781855,
611,0.001105935313,
610,0.0009935519192,
609,0.00115672627,
608,0.0008114025113,
607,0.001155584236,
606,0.001183486776,
605,0.001090338454,
604,0.0008194940747,
603,0.001271826099,
602,0.001097059809,
601,0.001100796857,
600,0.001328296843,
599,0.001249499386,
598,0.001194829936,
597,0.001362001058,
596,0.001439883839,
595,0.001380386297,
594,0.001425261959,
593,0.001421340276,
592,0.001075339038,
591,0.001424768474,
590,0.001242697821,
589,0.001565995975,
