Rhodamine 6G in methanol C 2,,
Wavelength (nm),Abs,
800,5.218924707E-5,
799,-0.001516957534,
798,-0.0006417047698,
797,-0.001300529111,
796,-0.0008589783101,
795,-0.001364787691,
794,-0.0004066851689,
793,-0.0002264949289,
792,-0.0001770239469,
791,-0.000819500885,
790,7.070033462E-5,
789,-0.001396939275,
788,-0.0008195525734,
787,-0.0009934018599,
786,-0.0008532429347,
785,-0.0007335579721,
784,-0.0007327827043,
783,-0.001630082726,
782,-0.00109148107,
781,-0.000162015931,
780,-0.001190932118,
779,-0.0005602767342,
778,-0.0003339041432,
777,-0.0003916851128,
776,-0.001204562257,
775,-0.0006710668094,
774,-0.0008769589476,
773,-0.0009735664353,
772,-0.001108057797,
771,-0.0007820870378,
770,-0.00109137781,
769,-3.851661313E-5,
768,-0.001102945418,
767,4.110886221E-5,
766,-0.001925472519,
765,-0.0007000133628,
764,-0.001005695318,
763,-0.001063438598,
762,-0.0009557447629,
761,-0.0006840413553,
760,-0.001004662248,
759,-0.0006651222357,
758,-0.0009809015319,
757,-0.001098865876,
756,-0.0005388185382,
755,-0.001442349865,
754,-0.0009774406208,
753,-0.0006321410183,
752,-0.0007444632938,
751,-0.0006130645634,
750,-0.000804256706,
749,-0.0002225622884,
748,-0.0006924151094,
747,-0.0005933667999,
746,-0.0006240762887,
745,-0.001058945432,
744,-0.0006319858949,
743,-0.0006896238774,
742,-0.00157081557,
741,-0.0008090108749,
740,-0.001072218176,
739,-0.001015560701,
738,-0.0003922540927,
737,-0.00102403143,
736,-0.000650337839,
735,-0.0003825813765,
734,-0.0008901339606,
733,-0.001077021123,
732,-0.0004638875835,
731,-0.0007754204562,
730,-0.0008555164095,
729,-0.00065581745,
728,-0.0005941423005,
727,-0.0007906656247,
726,-0.0006596427411,
725,-0.0005423863768,
724,-0.0008558781119,
723,-0.0006138916942,
722,-0.001160830725,
721,-0.0009970692918,
720,-0.0003873401729,
719,-0.000803533243,
718,-0.0004543198738,
717,-0.0001296175906,
716,-0.0003197292972,
715,-7.055941387E-5,
714,-0.0002945341985,
713,-6.393363583E-5,
712,-0.0001309632498,
711,-0.0002616800484,
710,-0.0004957438796,
709,-0.0003323521814,
708,-0.0003947368823,
707,-0.0004382353509,
706,-0.0001933251478,
705,-0.0004677663092,
704,-0.0004160987446,
703,-0.0002589895448,
702,-0.0002512800565,
701,-0.000613736629,
700,-0.0002515387605,
699,-0.0005454370985,
698,-0.0003931334068,
697,-0.0002887913724,
696,-0.0003776155936,
695,-0.0003428537166,
694,-0.0006097558071,
693,-0.0003710979654,
692,-0.0004155815113,
691,-0.0002397931676,
690,-0.0003923575277,
689,-0.0003830986388,
688,-0.0004343563633,
687,-0.0006454268587,
686,-0.000199793707,
685,-0.0005087236059,
684,-0.0004043059016,
683,-0.0004841600312,
682,-0.0005238230806,
681,-0.0003031224187,
680,-0.0004734033428,
679,-0.0004689557827,
