Rhodamine 6G in methanol C 1,,
Wavelength (nm),Abs,
800,-0.0004936753539,
799,-0.0009502173052,
798,-0.001996956533,
797,-0.0008409968577,
796,-0.001346001518,
795,-0.001931760693,
794,-0.001119883265,
793,-0.0009967077058,
792,-0.0006829041522,
791,-0.001206679037,
790,-0.0009774923092,
789,-0.001784995315,
788,-0.001848202781,
787,-0.001281017438,
786,-0.001567359432,
785,-0.001214681426,
784,-0.002154984046,
783,-0.001509889378,
782,-0.002047972754,
781,-0.001442814246,
780,-0.00148130639,
779,-0.001645865268,
778,-0.001377689885,
777,-0.001044949167,
776,-0.001816909527,
775,-0.001555339782,
774,-0.001300993725,
773,-0.002090120921,
772,-0.001921916031,
771,-0.001383005525,
770,-0.001695272396,
769,-0.001676397282,
768,-0.001496010926,
767,-0.001610431122,
766,-0.002556568943,
765,-0.00203663623,
764,-0.001702853129,
763,-0.002198460978,
762,-0.001576799434,
761,-0.001691456186,
760,-0.001544300118,
759,-0.00172518217,
758,-0.001331653213,
757,-0.002208659891,
756,-0.0008204826736,
755,-0.001845986,
754,-0.001527894754,
753,-0.001683926792,
752,-0.002008964075,
751,-0.001557919197,
750,-0.002089038957,
749,-0.001489303657,
748,-0.001713373233,
747,-0.001472225413,
746,-0.001369484235,
745,-0.001821858925,
744,-0.001557403244,
743,-0.001725646202,
742,-0.002006129595,
741,-0.002209278056,
740,-0.002198667033,
739,-0.002384837717,
738,-0.001615073299,
737,-0.001747716218,
736,-0.001632919535,
735,-0.001878101961,
734,-0.001814280171,
733,-0.002063946333,
732,-0.00172492431,
731,-0.002245796612,
730,-0.001741219079,
729,-0.001639985596,
728,-0.001568442676,
727,-0.001847481122,
726,-0.001695788116,
725,-0.001767877256,
724,-0.001617342816,
723,-0.001999327214,
722,-0.001879545394,
721,-0.001452876255,
720,-0.0009647848201,
719,-0.001732246717,
718,-0.001397661748,
717,-0.001414330094,
716,-0.001593770343,
715,-0.001155667356,
714,-0.001635704655,
713,-0.001036685542,
712,-0.001282307901,
711,-0.001531351241,
710,-0.001701460802,
709,-0.001489509945,
708,-0.001628690166,
707,-0.001865781727,
706,-0.001604757155,
705,-0.001346104662,
704,-0.001681451336,
703,-0.001412265934,
702,-0.001708164811,
701,-0.001885524951,
700,-0.001570299733,
699,-0.001741837827,
698,-0.001547550084,
697,-0.001413762453,
696,-0.001752460026,
695,-0.001560240518,
694,-0.001655716216,
693,-0.001355085056,
692,-0.001745034824,
691,-0.001521910192,
690,-0.001735082828,
689,-0.001840005978,
688,-0.001817064243,
687,-0.001656799344,
686,-0.00148414413,
685,-0.0019785068,
684,-0.001939440379,
683,-0.001876452472,
682,-0.001761586638,
681,-0.001828973414,
680,-0.001685680239,
679,-0.002020661719,
678,-0.002028185409,
677,-0.00184995553,
676,-0.001513552386,
675,-0.001796183642,
674,-0.001928925863,
673,-0.001795100863,
672,-0.001896659029,
671,-0.001909700106,
670,-0.001893978682,
669,-0.001624924946,
668,-0.002051270567,
667,-0.00182479748,
666,-0.001663503936,
665,-0.0016555615,
664,-0.001732607605,
663,-0.001443536719,
662,-0.001966911135,
661,-0.001444259076,
660,-0.001918307971,
659,-0.001910524792,
658,-0.001832788461,
657,-0.001800205209,
656,-0.001748334966,
655,-0.001480945153,
654,-0.001722294372,
653,-0.001764525659,
652,-0.001892586821,
651,-0.002010973869,
650,-0.001812372589,
649,-0.001921349089,
648,-0.001922792289,
647,-0.001749469317,
646,-0.001739981468,
645,-0.002096509794,
644,-0.002040810185,
643,-0.001704709604,
642,-0.001844078652,
641,-0.001722861663,
640,-0.002157559851,
639,-0.001863719663,
638,-0.00190954539,
637,-0.001439666725,
636,-0.001787676476,
635,-0.002354612807,
634,-0.001991803059,
633,-0.001707906951,
632,-0.001650042948,
