Rhodamine 6G in methanol D 1,,
Wavelength (nm),Abs,
800,0.002050029347,
799,0.0006444690516,
798,0.0006092910771,
797,0.0005527063622,
796,0.0004747232888,
795,0.0005752045545,
794,0.0008984470041,
793,0.0005282913917,
792,0.001291064196,
791,0.0006262704846,
790,0.0006860538269,
789,0.0009020785219,
788,0.0005041629192,
787,-0.0001388818928,
786,0.001256508753,
785,0.000182534437,
784,0.0003639797796,
783,0.0007174524362,
782,0.0002467633749,
781,0.0004157463845,
780,0.0005438940134,
779,-0.0001561678509,
778,0.001297217561,
777,9.966212019E-6,
776,0.0004048639967,
775,0.0001207748355,
774,0.0006077875732,
773,0.0003612594737,
772,0.0003628139093,
771,0.0005283432547,
770,0.0004313449317,
769,0.0005887870211,
768,0.000389577297,
767,0.001182734035,
766,-9.209250857E-5,
765,0.000299085892,
764,0.0007127852296,
763,0.0005317384494,
762,0.000634358672,
761,0.0007059661439,
760,0.0008567640907,
759,0.0007932488224,
758,0.000785676355,
757,-0.0001528556313,
756,0.0007462083595,
755,0.0004053044831,
754,0.0007472196594,
753,0.0008165115723,
752,0.0007238568505,
751,0.0008124657907,
750,0.0007072625449,
749,0.001087094657,
748,0.0007321801968,
747,0.0007556990022,
746,0.001197581412,
745,0.0008174711838,
744,0.0005055883084,
743,0.0009552064585,
742,4.217028982E-5,
741,0.0007394146523,
740,0.0003523214837,
739,0.0004263699229,
738,0.0008514210931,
737,0.0008370523574,
736,0.001182059175,
735,0.0008704072097,
734,0.001018252457,
733,0.00070990721,
732,0.0006811018102,
731,0.0009748716839,
730,0.0007908370462,
729,0.0009134662687,
728,0.0006808684557,
727,0.0009099383606,
726,0.0008859702502,
725,0.001166719128,
724,0.001101808972,
723,0.0009200552013,
722,0.000811584061,
721,0.001219957252,
720,0.001557734562,
719,0.001200540573,
718,0.001119404566,
717,0.001231483184,
716,0.0009275262128,
715,0.001308329985,
714,0.001212429372,
713,0.001373270992,
712,0.001427833107,
711,0.001375608146,
710,0.0010963073,
709,0.001439728076,
708,0.001430949662,
707,0.0009848343907,
706,0.001294465386,
705,0.001653243788,
704,0.001286105369,
703,0.001638900489,
702,0.001279355027,
701,0.00113092782,
700,0.001338111819,
699,0.001156648388,
698,0.001142710797,
697,0.001381398994,
696,0.001524456777,
695,0.001271774177,
694,0.001121610636,
693,0.001527885674,
692,0.001182682114,
691,0.001466869609,
690,0.001473388984,
689,0.001132640755,
688,0.001333541819,
687,0.00123174279,
686,0.001370102866,
685,0.001024038647,
684,0.001228991081,
683,0.001192441909,
682,0.001411835081,
681,0.001781055355,
680,0.001200436731,
679,0.001391760539,
678,0.001090390375,
677,0.0009813318029,
676,0.001469285111,
675,0.001334866043,
674,0.00102134014,
673,0.001433001366,
672,0.001234260853,
671,0.001144605456,
670,0.001300462987,
669,0.001210170914,
668,0.001472947421,
667,0.001278420445,
666,0.001298308023,
665,0.001497675315,
664,0.001672368962,
663,0.001727540395,
662,0.001253107912,
661,0.001791218412,
660,0.001074560569,
659,0.001546823536,
658,0.001605096855,
657,0.001334035187,
656,0.001529028756,
655,0.001572386944,
654,0.001652230392,
653,0.001477544778,
652,0.00129659439,
651,0.001125529525,
650,0.001493675052,
649,0.001531548565,
648,0.001467960421,
647,0.001678449684,
646,0.001606266014,
645,0.001466064365,
644,0.001486012479,
643,0.001617334434,
642,0.001440403285,
641,0.001673876075,
640,0.001469726674,
639,0.001760911779,
638,0.00148206437,
637,0.001659090398,
636,0.001689156168,
635,0.001447207993,
634,0.001592235989,
633,0.001714598038,
632,0.001732634264,
631,0.001847392879,
630,0.001504766638,
629,0.001253912691,
628,0.001639991766,
627,0.001589378109,
626,0.001647787052,
625,0.001296828035,
624,0.001342500094,
623,0.001626168611,
622,0.001397785381,
621,0.001749709714,
620,0.001471103285,
619,0.001759612234,
618,0.001470012357,
617,0.001617412316,
616,0.001791530405,
615,0.001460350235,
614,0.001516533783,
613,0.001379529363,
612,0.001675565261,
611,0.00177939178,
610,0.001786123845,
609,0.001645370503,
608,0.001166459522,
607,0.001753894147,
606,0.001696796273,
605,0.00184146571,
604,0.001418821164,
603,0.001523443614,
602,0.001521313563,
601,0.001547265099,
600,0.001703760936,
599,0.001646799617,
598,0.001720783301,
597,0.00149505178,
596,0.001707503223,
595,0.001789892791,
594,0.001878277631,
593,0.002053982811,
592,0.001371037797,
591,0.001671459409,
590,0.001588416868,
589,0.001704358729,
588,0.001535263262,
587,0.001654153224,
586,0.001763068954,
585,0.001609617728,
584,0.00136971334,
583,0.001563398051,
582,0.001468194183,
581,0.00169282034,
580,0.001398512628,
579,0.001597951865,
578,0.00148089556,
577,0.001701422036,
576,0.001627571648,
575,0.001272215508,
574,0.001733283978,
573,0.00156906154,
572,0.001875131857,
571,0.001890236861,
570,0.001646825578,
569,0.001551369787,
568,0.001715221675,
567,0.001796157099,
566,0.002148820786,
565,0.002142317127,
564,0.001768163289,
563,0.001848510699,
562,0.002068339847,
561,0.002503228839,
560,0.002784660785,
559,0.002763637109,
558,0.003133018035,
557,0.003283930942,
556,0.003598155454,
555,0.003926530015,
554,0.004700454883,
553,0.004935190082,
552,0.005413061008,
551,0.006201773416,
550,0.00707797613,
549,0.008105489425,
548,0.00912631955,
547,0.009664221667,
546,0.01083392836,
545,0.01228862256,
544,0.01388130989,
543,0.01525279041,
542,0.01674958505,
541,0.01838032342,
540,0.02003363706,
539,0.02187832072,
538,0.02356096171,
537,0.02521656826,
536,0.0268552117,
535,0.02796392329,
534,0.02926527709,
533,0.03088552877,
532,0.03151176125,
531,0.03242218867,
530,0.03304829821,
529,0.03323791921,
528,0.03363765776,
527,0.03365340456,
526,0.03326427191,
525,0.03272129968,
524,0.03249859437,
523,0.03134545684,
522,0.03048156388,
521,0.02943239361,
520,0.0284699332,
519,0.0272340402,
518,0.02611858398,
517,0.02488968335,
516,0.02364579961,
515,0.02251259983,
514,0.02125325799,
513,0.02028630301,
512,0.01918146573,
511,0.01852922887,
510,0.01726294495,
509,0.01651047543,
508,0.01573652029,
507,0.01502693724,
506,0.01460224669,
505,0.01395738125,
504,0.01355047897,
503,0.01312034577,
502,0.01316082105,
501,0.0129507212,
500,0.01206803136,
499,0.0119053619,
498,0.01201666612,
497,0.01167470124,
496,0.01166842598,
495,0.01173099875,
494,0.01112012193,
493,0.01090322901,
492,0.01062932797,
491,0.01051774155,
490,0.01012265962,
489,0.009991468862,
488,0.009800423868,
487,0.009375706315,
486,0.009054288268,
485,0.008487864397,
484,0.008094623685,
483,0.007738918997,
482,0.007421184797,
481,0.00690243626,
480,0.006669843104,
479,0.006074885838,
478,0.005971496925,
477,0.005878969096,
476,0.005407661665,
475,0.004957994912,
474,0.005271468312,
473,0.004872933961,
472,0.004449632019,
471,0.004541934002,
470,0.004270053003,
469,0.003998603672,
468,0.00418575434,
467,0.003679103218,
466,0.003666180884,
465,0.003426703624,
464,0.003351437394,
463,0.003215756733,
462,0.003173068631,
461,0.002930683549,
460,0.002880570712,
459,0.002665929962,
458,0.002701092511,
457,0.002803054173,
456,0.002570249839,
455,0.002529812045,
454,0.002083971864,
453,0.002252656501,
