PAO in Ethanol D5,,
Wavelength (nm),Abs,
800,-0.0001922384254,
799,-0.0003737877996,
798,0.0005824881955,
797,-0.001178179285,
796,0.0006008663913,
795,-0.0001473179436,
794,-0.0001286342158,
793,-0.0002194058034,
792,-0.0004192020861,
791,0.0001499833161,
790,0.0003383319417,
789,0.0002114880772,
788,0.0003593164147,
787,-3.313277557E-5,
786,-1.485829125E-5,
785,-0.0002723385114,
784,0.0007902923971,
783,-0.0001753679098,
782,4.406015432E-5,
781,-0.0001595318026,
780,0.0002796325716,
779,0.0002895274956,
778,-3.157973333E-5,
777,-0.0002521596616,
776,0.0002180922602,
775,-0.0003291964822,
774,0.001057771151,
773,0.0008246292127,
772,-7.925560203E-5,
771,1.356445955E-5,
770,-0.0001517687924,
769,0.0004046308168,
768,5.79366606E-5,
767,0.0005100458511,
766,-3.753303099E-5,
765,-9.079848678E-5,
764,-3.12691227E-5,
763,0.0004687889596,
762,0.0004095796612,
761,-8.137786062E-5,
760,0.0001821718761,
759,0.0003193949524,
758,-0.000446820748,
757,0.000120619472,
756,0.0003473732795,
755,0.0002891389595,
754,0.0004728833737,
753,0.000175335168,
752,0.000404527178,
751,-0.0001702445297,
750,0.0001257204567,
749,0.0001710622746,
748,0.0004209544859,
747,-0.0002831519523,
746,-0.0001529073779,
745,-0.0004688523477,
744,0.0004809945822,
743,-0.0002418111544,
742,0.0003854577662,
741,2.935568045E-5,
740,1.128642907E-5,
739,-0.0001368116791,
738,0.0005277211894,
737,0.0002373097232,
736,3.080441047E-6,
735,4.628657916E-5,
734,-0.0002946894092,
733,0.0002312750439,
732,0.0003882041201,
731,-6.683242827E-5,
730,0.0001222766441,
729,0.0003358449321,
728,2.855316234E-5,
727,-0.0004090644361,
726,7.735416148E-5,
725,-0.0001042044096,
724,0.0001195060686,
723,-1.397840037E-6,
722,0.0003720889508,
721,0.0003642647644,
720,0.0002618119179,
719,-1.144144699E-5,
718,0.0003965469368,
717,0.0004368900845,
716,0.0002542487346,
715,0.0003805350862,
714,0.000453914603,
713,0.0006201785873,
712,0.0004083618696,
711,0.0005093979416,
710,0.0002968581684,
709,0.0005805960391,
708,0.0007077551563,
707,0.0006355770747,
706,0.0006331402692,
705,0.000617482583,
704,0.0007663827273,
703,0.0004898834159,
702,0.0005915864604,
701,0.0003651197185,
700,0.0005873354385,
699,0.000307452894,
698,0.0004372269323,
697,0.0006368733011,
696,0.0005017008516,
695,0.0003471400996,
694,0.0002300836495,
693,0.0003667518904,
692,0.0006454023533,
691,0.0008314502193,
690,0.0002941642015,
689,0.000322529464,
688,0.0004072736483,
687,0.0007038918557,
686,0.0004566095595,
685,0.0003798355465,
684,0.0001292160887,
683,0.0006173529546,
682,0.0004185188445,
681,0.0001185480287,
680,0.0002940864943,
679,9.88956599E-5,
678,0.0002748406259,
677,-5.911952758E-5,
676,0.0004259294365,
675,0.0001961045928,
674,0.0005578382988,
673,0.0004984873231,
672,-5.192414756E-5,
671,0.0003512592812,
670,0.0005154106184,
669,0.0003737470834,
668,0.0001859010372,
667,0.0001790901588,
666,0.0001247882901,
665,0.000339575432,
664,0.0006907465868,
663,0.0005798442871,
662,0.0002565280301,
661,-0.0001059124697,
660,0.0004150986206,
659,0.0002052206692,
658,0.0003117789456,
657,0.0004183892743,
656,0.0006070358213,
655,0.0001550587476,
654,0.0003904582118,
653,0.0004141399113,
652,0.000141697019,
651,0.0002131973888,
650,0.0004623364366,
649,0.0004402327468,
648,0.0002539379057,
647,0.0003599122865,
646,0.0002109960042,
645,0.0002551552607,
644,0.0002104521263,
643,0.0002673807903,
642,0.0003181515203,
641,0.000344963948,
640,1.558363329E-5,
639,0.0001196096418,
638,0.0003841623256,
637,3.313416528E-6,
636,0.0001331519452,
635,9.853317169E-5,
634,0.0001540488302,
633,0.0003027383354,
632,0.0003797578393,
631,0.0002648424124,
630,0.0001450374111,
629,0.0003007955384,
628,0.0002970654168,
627,0.0002438625088,
626,0.0002875070495,
625,0.0001012259308,
624,0.0002203972836,
623,-9.307597065E-5,
622,0.0001855902665,
621,0.0002489131293,
620,0.0003829964262,
619,0.0002418681688,
618,0.0001234936208,
617,0.0003253013419,
616,0.0002365327236,
615,0.0002942160063,
614,0.00020941619,
613,0.0001878951152,
612,0.0001515111071,
611,0.0002946304739,
610,0.0002140002471,
609,0.0004430053523,
608,0.000105265106,
607,0.000371622591,
606,0.0001133694532,
605,0.0003644461103,
604,0.000442227989,
603,0.0001884648518,
602,0.0003697831125,
601,0.0003277105279,
600,0.000321104686,
599,0.0004225350567,
598,0.0004211617634,
597,0.0002750219428,
596,0.0005943600554,
595,0.000420254888,
594,0.00036999039,
593,0.0003769078758,
592,0.0003832036746,
591,0.0004184929421,
590,0.0004140881065,
589,0.0003845768515,
588,0.0005180541193,
587,0.0003440831206,
586,0.0004116524942,
585,0.0001786499197,
584,0.000565562339,
583,0.0004213690409,
582,0.0005716534797,
581,0.0002390709415,
580,0.0004266808683,
579,0.0004867994867,
578,0.0004377192527,
577,0.0001398844179,
576,0.000183958764,
575,0.0001243481092,
574,7.927006664E-5,
573,0.0004381856706,
572,0.0004296865955,
571,0.000442176155,
570,0.000531505153,
569,0.0002759285271,
568,-4.876642561E-5,
567,6.655792095E-5,
566,-3.230448783E-5,
565,-0.0001806982327,
564,-5.404653712E-5,
563,0.0001353270345,
562,-5.171708472E-5,
561,-0.0001206636225,
560,-0.0001338615984,
559,-4.472865112E-5,
558,0.0002361183142,
557,0.0001742475142,
556,-9.100553143E-5,
555,6.948349619E-5,
554,9.159421461E-5,
553,5.203391265E-5,
552,-2.531573955E-5,
551,0.0001292160887,
550,0.0001577777439,
549,-0.0001205083463,
548,-6.274305633E-5,
547,-5.534067532E-5,
546,0.0001316242124,
545,-0.0001504749525,
544,4.325760892E-5,
543,-3.856838157E-5,
542,-5.963717558E-5,
541,-0.0002665436768,
540,-0.0002299618209,
539,-5.549596972E-5,
538,0.0002929726325,
537,0.0001654946391,
536,-1.920696377E-5,
535,6.220843352E-5,
534,-0.0001606703736,
533,-0.0001250629866,
532,5.980070273E-5,
531,-0.0001206118613,
530,-6.647007831E-5,
529,8.982523468E-6,
528,0.0001216552046,
527,2.769886851E-5,
526,-2.914662218E-5,
525,-0.0002421733516,
524,-0.0002102467115,
523,-3.582470163E-5,
522,-0.000201811883,
521,-0.0001978790242,
520,-0.0001857179886,
519,9.573686111E-5,
518,-0.0001613431523,
517,-0.0001082416275,
516,1.265842275E-5,
515,-0.0001277025876,
514,-9.323124686E-5,
513,-4.141753038E-7,
512,-0.0001037385737,
511,-9.457702981E-5,
510,-9.830378258E-5,
509,-0.0001903754455,
508,-0.0001273920498,
507,7.031198038E-5,
506,3.712206671E-5,
505,1.3253818E-5,
504,-0.0003293516929,
503,1.944079668E-5,
502,-0.0002246320946,
501,6.008548735E-5,
500,-0.0001508889836,
499,-8.536353562E-5,
498,-0.0004835394502,
497,-0.0005108955083,
496,-0.0007407420781,
495,-0.0002050719922,
494,-0.0002181639138,
493,-0.0002201302414,
492,-4.421098492E-5,
491,-0.000278236781,
490,-7.869262845E-6,
489,-0.0001280648867,
488,-0.000289205258,
487,-0.0001245454187,
486,-0.0002701137273,
485,6.627313269E-5,
484,-0.0002513835207,
483,-9.866610344E-5,
482,-0.0004326495982,
481,-0.0002762707009,
480,-0.000458612456,
479,-0.0004232880892,
478,-0.0002167150233,
477,-0.0001464381203,
476,-0.0003533032723,
475,-0.0001597905648,
474,-0.0001718488202,
473,-0.0003041571472,
472,-0.0001704515307,
471,-0.0001902719523,
470,-0.0001036350513,
469,5.555483949E-5,
468,-6.729830056E-5,
467,-6.569361722E-5,
466,-0.0004738170537,
465,-0.0007581074606,
464,-0.0001127963988,
463,-0.0001043596858,
462,5.643177701E-6,
461,-0.0001965853153,
460,-0.0004100989026,
459,-0.0002648879599,
458,-0.0002147486666,
457,-0.0001048255217,
456,-7.532163727E-5,
455,-0.0001962230745,
454,-8.779633208E-5,
453,-0.0002182673925,
452,-0.0001146079449,
451,-0.0001256323158,
450,-0.0004177021328,
449,-0.0003312657936,
448,-0.0002403623512,
447,-0.0001869599801,
446,-0.0002278920292,
445,-0.0002667506342,
444,-0.0005643614568,
443,-0.0004715415707,
442,-0.0001109330915,
441,-0.0002932925127,
440,-0.0001771791867,
439,-0.0002471923945,
438,-0.0001975167834,
437,-0.0001083451498,
436,-6.062070679E-5,
435,-0.0002986731124,
434,-0.0004374078417,
433,-0.0002305310045,
432,-0.0002314624144,
431,-0.0003539757454,
430,1.762870306E-5,
429,-0.0001989657467,
428,-0.0003253682517,
427,0.0006988618989,
426,0.0004664048611,
425,-0.0002678371675,
424,-0.0002512800565,
423,-0.0002469854371,
